motor_front,motor_back,pitch_filter,pitch_raw
362, 638, 19.814987, 21.149069
360, 640, 19.648361, 21.120085
358, 642, 19.490238, 20.670355
358, 642, 19.335405, 20.428225
363, 637, 19.162201, 19.975658
366, 634, 18.987747, 19.768341
369, 631, 18.805950, 19.535038
375, 625, 18.592361, 18.344141
382, 618, 18.347437, 17.464367
386, 614, 18.081766, 16.353765
385, 615, 17.830250, 16.224913
393, 607, 17.561636, 16.032806
397, 603, 17.292208, 15.829564
397, 603, 17.036377, 15.839798
400, 600, 16.782541, 15.746377
405, 595, 16.526470, 15.852368
406, 594, 16.285250, 16.049889
408, 592, 16.049311, 16.039335
410, 590, 15.814149, 15.845490
410, 590, 15.591326, 15.733399
413, 587, 15.372026, 15.829667
413, 587, 15.163664, 15.792483
416, 584, 14.957783, 15.889585
417, 583, 14.752125, 15.576020
421, 579, 14.535276, 15.164335
421, 579, 14.309164, 14.131250
426, 574, 14.067883, 13.519756
425, 575, 13.819505, 12.454584
427, 573, 13.575580, 12.130159
428, 572, 13.336564, 11.929316
431, 569, 13.094522, 11.679871
433, 567, 12.864745, 12.025086
437, 563, 12.636560, 12.217260
444, 556, 12.408296, 12.760593
453, 547, 12.160773, 12.624564
458, 542, 11.906102, 12.556212
469, 531, 11.625495, 12.237300
474, 526, 11.332407, 11.757454
483, 517, 11.013107, 11.176110
487, 513, 10.695253, 10.961067
492, 508, 10.360435, 9.984976
493, 507, 10.025966, 9.602036
495, 505, 9.699976, 9.184923
494, 506, 9.390677, 9.022816
492, 508, 9.088829, 8.309954
492, 508, 8.796149, 7.891312
489, 511, 8.529696, 8.129537
490, 510, 8.280594, 8.317697
491, 509, 8.038857, 8.355791
494, 506, 7.796389, 8.026732
496, 504, 7.556597, 7.879588
500, 500, 7.316615, 7.981099
506, 494, 7.076072, 8.186675
510, 490, 6.821318, 7.644815
514, 486, 6.555040, 6.900464
517, 483, 6.280290, 6.250472
518, 482, 5.987661, 4.829414
521, 479, 5.694108, 4.356701
524, 476, 5.401534, 4.261816
529, 471, 5.110671, 4.483757
534, 466, 4.819084, 4.339098
537, 463, 4.515977, 3.610940
537, 463, 4.223884, 3.367584
537, 463, 3.936457, 2.831855
539, 461, 3.646286, 2.117917
538, 462, 3.372241, 2.071060
538, 462, 3.129215, 2.998053
538, 462, 2.905913, 3.434592
541, 459, 2.683524, 3.224570
543, 457, 2.454994, 2.579388
544, 456, 2.228149, 2.280619
548, 452, 1.987573, 1.655304
551, 449, 1.744036, 1.358963
553, 447, 1.504152, 1.378226
561, 439, 1.264544, 1.882689
568, 432, 1.006009, 1.660446
574, 426, 0.740006, 1.511683
579, 421, 0.460697, 0.948126
586, 414, 0.165329, 0.413446
589, 411, -0.145543, -0.474851
591, 409, -0.454640, -0.770426
593, 407, -0.762527, -1.273929
595, 405, -1.066911, -1.502677
598, 402, -1.374771, -1.973694
596, 404, -1.680251, -2.961593
599, 401, -1.975443, -2.920515
600, 400, -2.255594, -2.800714
603, 397, -2.520671, -2.302783
602, 398, -2.770078, -2.193873
603, 397, -3.012191, -2.469757
601, 399, -3.262717, -3.507230
599, 401, -3.501009, -4.225153
596, 404, -3.736121, -5.197470
594, 406, -3.955966, -5.392212
596, 404, -4.168776, -5.222075
598, 402, -4.367612, -4.745333
601, 399, -4.566341, -4.804208
607, 393, -4.780484, -5.060003
614, 386, -5.003824, -5.092469
621, 379, -5.239330, -5.047794
627, 373, -5.488314, -5.211702
633, 367, -5.746734, -5.531198
635, 365, -6.019846, -6.695492
632, 368, -6.283414, -7.280462
632, 368, -6.538803, -7.603325
628, 372, -6.771643, -7.740021
623, 377, -6.969336, -7.468492
620, 380, -7.141952, -7.314353
618, 382, -7.284818, -6.416827
616, 384, -7.404483, -6.126357
614, 386, -7.522504, -6.640943
613, 387, -7.640522, -7.028966
616, 384, -7.766198, -7.280491
615, 385, -7.894299, -7.768780
618, 382, -8.030180, -8.169436
623, 377, -8.179252, -8.225813
630, 370, -8.342994, -8.395329
633, 367, -8.511703, -8.609097
638, 362, -8.710590, -9.723264
644, 356, -8.929095, -10.271094
644, 356, -9.152001, -11.016623
648, 352, -9.383255, -11.318580
652, 348, -9.615758, -11.370581
649, 351, -9.811523, -10.720480
650, 350, -9.996008, -10.313558
653, 347, -10.174413, -10.031843
650, 350, -10.324646, -9.611969
650, 350, -10.470876, -9.703957
646, 354, -10.625961, -11.362000
643, 357, -10.766516, -11.457196
646, 354, -10.898283, -10.923876
647, 353, -11.024757, -10.828468
646, 354, -11.139892, -10.688085
648, 352, -11.261251, -11.032075
652, 348, -11.398253, -11.415768
657, 343, -11.546165, -11.683765
661, 339, -11.710817, -12.283953
662, 338, -11.889295, -13.157887
666, 334, -12.077091, -13.497814
669, 331, -12.265202, -13.428468
678, 322, -12.460095, -12.795780
686, 314, -12.657793, -12.146755
687, 313, -12.857196, -12.537683
685, 315, -13.045424, -12.894140
686, 314, -13.248381, -13.912846
693, 307, -13.460064, -13.831250
699, 301, -13.682012, -13.780792
698, 302, -13.889608, -13.748448
696, 304, -14.081403, -14.008698
692, 308, -14.260652, -14.590781
690, 310, -14.438016, -15.257670
687, 313, -14.602503, -15.700107
684, 316, -14.748308, -15.619874
681, 319, -14.867239, -15.119888
679, 321, -14.975119, -15.064846
678, 322, -15.064392, -14.595758
678, 322, -15.160717, -15.180771
679, 321, -15.255017, -15.264743
680, 320, -15.357743, -15.687670
683, 317, -15.470440, -16.073288
684, 316, -15.591221, -16.447660
687, 313, -15.709044, -16.367056
689, 311, -15.816109, -15.784034
688, 312, -15.922666, -16.147203
684, 316, -16.028765, -17.104408
683, 317, -16.129042, -17.248068
683, 317, -16.227718, -17.506361
684, 316, -16.326784, -17.606991
686, 314, -16.429033, -17.660156
686, 314, -16.503147, -16.557140
685, 315, -16.576904, -16.689753
688, 312, -16.642387, -16.123564
688, 312, -16.710203, -16.417845
689, 311, -16.772236, -16.029854
689, 311, -16.826906, -15.881680
690, 310, -16.892900, -16.381479
691, 309, -16.962515, -16.645664
689, 311, -17.029369, -16.948141
690, 310, -17.091982, -16.759947
690, 310, -17.181677, -18.109501
691, 309, -17.266037, -18.069952
694, 306, -17.357052, -18.197359
696, 304, -17.450163, -18.270800
698, 302, -17.547991, -18.346796
700, 300, -17.642309, -18.200531
699, 301, -17.724478, -17.924128
699, 301, -17.802986, -18.017956
699, 301, -17.877275, -17.892151
700, 300, -17.947449, -17.741955
702, 298, -18.036465, -18.535368
704, 296, -18.125343, -18.576544
704, 296, -18.228371, -19.414047
702, 298, -18.314842, -19.322748
699, 301, -18.398144, -19.744867
698, 302, -18.476856, -19.910923
695, 305, -18.524204, -19.075178
693, 307, -18.566854, -19.217512
692, 308, -18.594507, -18.772881
689, 311, -18.609779, -18.824930
687, 313, -18.608963, -18.354317
687, 313, -18.610760, -18.391291
688, 312, -18.608782, -18.090931
691, 309, -18.609339, -17.742386
694, 306, -18.615704, -17.569672
696, 304, -18.643499, -18.255753
696, 304, -18.669256, -18.144579
692, 308, -18.705286, -19.462429
686, 314, -18.733246, -20.341921
680, 320, -18.765663, -21.633955
674, 326, -18.777170, -21.682222
670, 330, -18.764910, -21.049856
668, 332, -18.735561, -20.570930
668, 332, -18.690184, -19.663595
669, 331, -18.641027, -19.151064
669, 331, -18.582228, -18.525337
669, 331, -18.524483, -18.407232
668, 332, -18.482059, -19.330465
664, 336, -18.431606, -19.403297
658, 342, -18.369682, -19.540293
652, 348, -18.286539, -19.454493
644, 356, -18.192379, -19.924051
639, 361, -18.072935, -19.212030
639, 361, -17.950218, -18.876860
637, 363, -17.803434, -17.573820
629, 371, -17.640638, -17.633049
622, 378, -17.457916, -17.417364
619, 381, -17.292685, -18.173037
621, 379, -17.145947, -18.482096
617, 383, -16.976034, -17.479284
612, 388, -16.794600, -17.319244
603, 397, -16.599943, -17.653831
599, 401, -16.409105, -18.151035
595, 405, -16.213837, -18.108391
587, 413, -16.003666, -18.112480
578, 422, -15.766649, -17.586008
575, 425, -15.517912, -16.992428
571, 429, -15.240668, -15.426003
567, 433, -14.937798, -14.888965
564, 436, -14.653806, -14.417591
559, 441, -14.365601, -14.356304
557, 443, -14.084004, -14.439421
553, 447, -13.814222, -14.989188
549, 451, -13.550873, -15.267566
544, 456, -13.282322, -15.092200
540, 460, -12.988947, -13.748734
538, 462, -12.695411, -13.211547
537, 463, -12.398924, -12.502939
540, 460, -12.114053, -11.986044
541, 459, -11.833782, -11.236589
541, 459, -11.556921, -10.574345
540, 460, -11.297775, -10.843321
540, 460, -11.061408, -11.479357
533, 467, -10.819531, -11.862401
526, 474, -10.575989, -12.085117
522, 478, -10.316648, -11.262480
517, 483, -10.041059, -10.568288
513, 487, -9.751306, -9.875592
509, 491, -9.459142, -9.503226
503, 497, -9.154358, -9.413548
500, 500, -8.851707, -8.986424
494, 506, -8.550171, -9.143456
492, 508, -8.251111, -8.944123
488, 512, -7.936461, -7.940689
484, 516, -7.615649, -7.536014
476, 524, -7.285351, -7.811098
469, 531, -6.962581, -8.210547
461, 539, -6.630639, -8.094769
455, 545, -6.263083, -6.318367
450, 550, -5.881008, -5.463538
448, 552, -5.500444, -4.963216
445, 555, -5.128734, -4.962907
440, 560, -4.767990, -5.224351
438, 562, -4.416185, -5.169698
434, 566, -4.071215, -5.212122
433, 567, -3.738278, -5.135250
430, 570, -3.412757, -5.126960
427, 573, -3.093749, -4.875363
426, 574, -2.784476, -4.798436
423, 577, -2.474505, -4.379073
420, 580, -2.164772, -3.824137
420, 580, -1.847896, -2.843781
419, 581, -1.530234, -2.299380
415, 585, -1.209978, -1.824633
412, 588, -0.884924, -1.030474
407, 593, -0.550447, -0.481880
404, 596, -0.212816, -0.080828
396, 604, 0.145236, 0.226813
390, 610, 0.511506, 0.652581
381, 619, 0.904459, 1.482229
377, 623, 1.297502, 1.728034
369, 631, 1.705819, 2.338042
364, 636, 2.126934, 3.055125
358, 642, 2.555860, 3.420096
353, 647, 2.954274, 3.329310
350, 650, 3.342767, 3.365379
345, 655, 3.730036, 3.396181
338, 662, 4.114872, 3.455216
334, 666, 4.490382, 3.373515
331, 669, 4.862442, 3.506866
328, 672, 5.222568, 3.600150
323, 677, 5.583192, 3.535579
313, 687, 5.961628, 3.818321
306, 694, 6.349432, 4.161204
300, 700, 6.751774, 5.054333
297, 703, 7.161447, 6.088365
300, 700, 7.568660, 7.300903
296, 704, 7.986764, 8.442598
300, 700, 8.387403, 9.171681
299, 701, 8.801880, 9.879257
297, 703, 9.221753, 11.003222
294, 706, 9.625001, 10.648782
289, 711, 10.027341, 10.876266
287, 713, 10.420838, 11.160555
281, 719, 10.810751, 11.101827
278, 722, 11.182058, 10.479354
274, 726, 11.559313, 11.214769
270, 730, 11.933112, 11.392392
268, 732, 12.306336, 12.098447
265, 735, 12.679235, 12.427551
261, 739, 13.059847, 13.234295
260, 740, 13.426737, 13.423918
260, 740, 13.779861, 13.644643
260, 740, 14.129444, 14.467932
262, 738, 14.460907, 14.666197
265, 735, 14.789067, 15.959969
268, 732, 15.083422, 15.575411
272, 728, 15.347237, 15.475684
274, 726, 15.596067, 15.717281
277, 723, 15.803081, 14.798532
277, 723, 16.016018, 15.814917
280, 720, 16.199265, 15.258349
282, 718, 16.363228, 15.123333
283, 717, 16.550947, 16.819576
283, 717, 16.717525, 16.424221
285, 715, 16.890730, 17.383585
282, 718, 17.055880, 17.027880
282, 718, 17.209146, 16.826719
280, 720, 17.374279, 17.338037
275, 725, 17.536722, 16.913227
271, 729, 17.711161, 17.299707
267, 733, 17.893082, 17.459322
264, 736, 18.087206, 18.007780
261, 739, 18.296408, 18.795300
257, 743, 18.506826, 18.832493
252, 748, 18.732388, 19.334221
250, 750, 18.939087, 18.687347
245, 755, 19.160419, 19.086096
242, 758, 19.390127, 19.343540
237, 763, 19.610157, 19.012188
233, 767, 19.834330, 19.137138
231, 769, 20.067501, 19.761471
231, 769, 20.284849, 19.491249
227, 773, 20.505476, 19.785732
225, 775, 20.712366, 19.329121
222, 778, 20.920246, 19.302319
215, 785, 21.158726, 20.317516
210, 790, 21.409082, 20.672930
205, 795, 21.662491, 20.607981
206, 794, 21.930092, 22.218637
207, 793, 22.200447, 23.373661
212, 788, 22.457176, 24.197428
218, 782, 22.679718, 23.985699
219, 781, 22.883945, 23.871428
217, 783, 23.093044, 24.272429
215, 785, 23.294907, 24.213743
218, 782, 23.465298, 23.282457
222, 778, 23.592567, 22.661270
221, 779, 23.719418, 22.378820
217, 783, 23.863045, 22.557682
212, 788, 24.014872, 23.043859
212, 788, 24.173027, 23.610332
218, 782, 24.314127, 23.787975
224, 776, 24.426817, 24.733027
221, 779, 24.546955, 24.927505
218, 782, 24.671518, 24.893116
223, 777, 24.770300, 24.738453
230, 770, 24.851725, 25.199232
230, 770, 24.935284, 25.485023
225, 775, 25.020016, 25.049047
226, 774, 25.088100, 24.399731
228, 772, 25.142931, 24.317347
227, 773, 25.211620, 25.097504
227, 773, 25.285839, 25.401703
220, 780, 25.371708, 25.201178
217, 783, 25.465260, 25.346292
221, 779, 25.555094, 26.023001
222, 778, 25.646305, 26.495684
223, 777, 25.730055, 26.469145
215, 785, 25.819191, 25.755535
210, 790, 25.921156, 25.868006
217, 783, 25.996895, 25.753626
218, 782, 26.059479, 25.568056
209, 791, 26.137976, 25.158516
204, 796, 26.232529, 25.246557
204, 796, 26.325005, 25.464174
209, 791, 26.397085, 25.259920
206, 794, 26.472538, 25.011881
202, 798, 26.569014, 25.595068
200, 800, 26.681833, 26.320181
204, 796, 26.786734, 26.936998
205, 795, 26.880713, 26.889811
204, 796, 26.967594, 26.524443
203, 797, 27.045080, 26.109907
200, 800, 27.129097, 26.395241
201, 799, 27.214670, 26.743788
202, 798, 27.311666, 27.158936
205, 795, 27.387709, 27.295927
201, 799, 27.474695, 27.443157
197, 803, 27.570889, 27.487492
199, 801, 27.652334, 27.271666
201, 799, 27.716127, 26.933367
194, 806, 27.796288, 26.732470
186, 814, 27.896208, 26.680443
185, 815, 27.995270, 26.726046
185, 815, 28.103020, 27.599537
178, 822, 28.237526, 27.896065
177, 823, 28.372435, 28.164114
183, 817, 28.493988, 28.807013
181, 819, 28.619810, 29.082140
179, 821, 28.752220, 29.478220
181, 819, 28.871840, 29.411392
180, 820, 28.984859, 29.172569
175, 825, 29.091352, 28.307001
168, 832, 29.203861, 27.839125
163, 837, 29.317955, 27.414177
160, 840, 29.435705, 27.301874
153, 847, 29.576349, 27.639816
152, 848, 29.740980, 29.173212
155, 845, 29.908316, 30.275742
155, 845, 30.087212, 30.991922
165, 835, 30.243469, 32.232998
171, 829, 30.384861, 32.852661
176, 824, 30.502642, 32.939911
188, 812, 30.573917, 32.879070
188, 812, 30.631378, 32.343178
194, 806, 30.639439, 31.094440
197, 803, 30.621664, 30.377071
197, 803, 30.597486, 29.812412
204, 796, 30.553188, 29.976316
206, 794, 30.509394, 30.326540
211, 789, 30.474052, 31.415455
220, 780, 30.414759, 31.710798
229, 771, 30.332144, 31.852194
236, 764, 30.232363, 31.829872
244, 756, 30.103474, 31.531265
254, 746, 29.938927, 30.948818
262, 738, 29.754940, 30.796926
273, 727, 29.537498, 30.534620
282, 718, 29.292179, 29.855972
285, 715, 29.043179, 29.534197
291, 709, 28.776587, 29.001688
300, 700, 28.494053, 28.987484
306, 694, 28.189445, 28.091349
312, 688, 27.881514, 28.096621
314, 686, 27.569845, 27.546812
317, 683, 27.244919, 26.477924
319, 681, 26.937550, 26.809010
321, 679, 26.621183, 26.027603
326, 674, 26.298956, 25.433487
329, 671, 25.984468, 25.539961
335, 665, 25.664423, 25.436623
341, 659, 25.334066, 25.192762
344, 656, 25.011597, 25.207420
346, 654, 24.693985, 24.782755
348, 652, 24.377115, 24.286453
349, 651, 24.061922, 23.699099
349, 651, 23.754122, 23.341541
351, 649, 23.458475, 23.346964
354, 646, 23.174709, 23.706160
360, 640, 22.884291, 23.687895
369, 631, 22.580988, 23.629099
374, 626, 22.270578, 23.429478
379, 621, 21.958309, 23.225212
387, 613, 21.627844, 22.910427
398, 602, 21.258081, 21.820837
410, 590, 20.854593, 21.116898
413, 587, 20.445316, 20.130796
418, 582, 20.037956, 20.126461
428, 572, 19.609163, 19.828165
433, 567, 19.155279, 18.350418
437, 563, 18.708326, 17.843821
441, 559, 18.264265, 17.403221
445, 555, 17.818659, 16.878149
449, 551, 17.376537, 16.441584
449, 551, 16.941998, 15.557419
446, 554, 16.525101, 14.898127
443, 557, 16.118866, 13.769396
439, 561, 15.746425, 13.744402
434, 566, 15.407094, 13.613078
429, 571, 15.107487, 14.078448
428, 572, 14.838315, 14.547425
427, 573, 14.599802, 15.096116
430, 570, 14.377745, 15.872174
432, 568, 14.160224, 15.881265
438, 562, 13.941469, 16.226782
443, 557, 13.702772, 15.703363
449, 551, 13.441978, 14.806700
457, 543, 13.152681, 13.877148
459, 541, 12.850707, 12.880116
467, 533, 12.517948, 11.772449
471, 529, 12.175469, 10.899435
474, 526, 11.825060, 10.238421
479, 521, 11.459821, 9.263479
479, 521, 11.104762, 8.883876
482, 518, 10.754339, 8.730474
485, 515, 10.413957, 8.774365
488, 512, 10.084684, 8.781613
489, 511, 9.771610, 9.003503
491, 509, 9.468684, 9.087830
492, 508, 9.178791, 9.093594
489, 511, 8.909894, 9.000549
490, 510, 8.652947, 8.986410
490, 510, 8.408943, 8.955495
493, 507, 8.170073, 8.967806
493, 507, 7.940979, 8.972287
494, 506, 7.705715, 8.167514
495, 505, 7.471292, 7.696077
495, 505, 7.238633, 7.228414
497, 503, 6.991575, 6.063682
499, 501, 6.740166, 5.600682
504, 496, 6.493065, 5.990213
509, 491, 6.236762, 5.808864
516, 484, 5.970377, 5.622200
524, 476, 5.696513, 5.910041
533, 467, 5.403595, 5.737482
544, 456, 5.080923, 5.176408
550, 450, 4.746139, 4.745275
558, 442, 4.391809, 4.160231
557, 443, 4.016513, 2.128781
557, 443, 3.639382, 0.987250
556, 444, 3.273938, 0.253458
553, 447, 2.937302, 0.256108
549, 451, 2.641064, 0.768183
546, 454, 2.388586, 1.766802
546, 454, 2.161548, 2.318016
545, 455, 1.964537, 3.180257
546, 454, 1.782839, 3.582787
549, 451, 1.605111, 3.857263
551, 449, 1.436370, 4.160585
555, 445, 1.259429, 3.974801
558, 442, 1.070374, 3.283083
559, 441, 0.846249, 1.183393
560, 440, 0.602522, -0.168984
559, 441, 0.354976, -1.226179
558, 442, 0.102188, -2.304594
558, 442, -0.140096, -2.323864
558, 442, -0.370280, -2.329809
559, 441, -0.588242, -2.176904